Unnamed: 8,Unnamed: 9,reclamo_ano,reclamo_cantidad,reclamo_mes_nombre,reclamo_mes_nro,reclamo_origen,reclamo_prestadora,reclamo_sede_enargas,reclamo_tipo
,,2018,27,Julio,7,Medio electrónico,DISTRIBUIDORA DE GAS CUYANA S.A.,Centro Regional San Juan,I   - Facturación y Gestión de Deudas
,,2018,5,Julio,7,Telefónico,DISTRIBUIDORA DE GAS CUYANA S.A.,Centro Regional San Juan,I   - Facturación y Gestión de Deudas
,,2018,16,Julio,7,Personal,DISTRIBUIDORA DE GAS CUYANA S.A.,Centro Regional San Juan,I   - Facturación y Gestión de Deudas
,,2018,1,Julio,7,Telefónico,CAMUZZI GAS PAMPEANA S.A.,Centro Regional Santa Rosa,II  - Inconvenientes con el suministro de gas
,,2018,1,Julio,7,Personal,CAMUZZI GAS PAMPEANA S.A.,Centro Regional Santa Rosa,II  - Inconvenientes con el suministro de gas
,,2018,1,Julio,7,Telefónico,CAMUZZI GAS PAMPEANA S.A.,Centro Regional Santa Rosa,I   - Facturación y Gestión de Deudas
,,2018,1,Julio,7,Telefónico,CAMUZZI GAS DEL SUR S.A.,Centro Regional Sur,II  - Inconvenientes con el suministro de gas
,,2018,1,Julio,7,Medio electrónico,CAMUZZI GAS DEL SUR S.A.,Centro Regional Sur,III - Gestión de Prestaciones
,,2018,1,Julio,7,Telefónico,HIDENESA,Centro Regional Sur,II  - Inconvenientes con el suministro de gas
,,2018,1,Julio,7,Telefónico,CAMUZZI GAS DEL SUR S.A.,Centro Regional Trelew,II  - Inconvenientes con el suministro de gas
,,2018,1,Julio,7,Personal,CAMUZZI GAS DEL SUR S.A.,Centro Regional Trelew,III - Gestión de Prestaciones
,,2018,19,Julio,7,Telefónico,GASNOR S.A.,Centro Regional Tucumán,II  - Inconvenientes con el suministro de gas
,,2018,1,Julio,7,Correo Postal,GASNOR S.A.,Centro Regional Tucumán,II  - Inconvenientes con el suministro de gas
,,2018,1,Julio,7,Telefónico,GASNOR S.A.,Centro Regional Tucumán,III - Gestión de Prestaciones
,,2018,7,Julio,7,Correo Postal,GASNOR S.A.,Centro Regional Tucumán,I   - Facturación y Gestión de Deudas
,,2018,2,Julio,7,Medio electrónico,GASNOR S.A.,Centro Regional Tucumán,I   - Facturación y Gestión de Deudas
,,2018,1,Julio,7,Telefónico,GASNOR S.A.,Centro Regional Tucumán,I   - Facturación y Gestión de Deudas
,,2018,34,Julio,7,Medio electrónico,GAS NATURAL BAN S.A.,Sede Central,II  - Inconvenientes con el suministro de gas
,,2018,2,Julio,7,Telefónico,GAS NATURAL BAN S.A.,Sede Central,II  - Inconvenientes con el suministro de gas
,,2018,1,Julio,7,Correo Postal,GAS NATURAL BAN S.A.,Sede Central,II  - Inconvenientes con el suministro de gas
,,2018,2,Julio,7,Personal,GAS NATURAL BAN S.A.,Sede Central,II  - Inconvenientes con el suministro de gas
,,2018,212,Julio,7,Telefónico,GAS NATURAL BAN S.A.,Sede Central,II  - Inconvenientes con el suministro de gas
,,2018,9,Julio,7,Telefónico,GAS NATURAL BAN S.A.,Sede Central,III - Gestión de Prestaciones
,,2018,3,Julio,7,Personal,GAS NATURAL BAN S.A.,Sede Central,III - Gestión de Prestaciones
,,2018,2,Julio,7,Correo Postal,GAS NATURAL BAN S.A.,Sede Central,III - Gestión de Prestaciones
,,2018,18,Julio,7,Medio electrónico,GAS NATURAL BAN S.A.,Sede Central,III - Gestión de Prestaciones
,,2018,13,Julio,7,Telefónico,GAS NATURAL BAN S.A.,Sede Central,I   - Facturación y Gestión de Deudas
,,2018,9,Julio,7,Medio electrónico,GAS NATURAL BAN S.A.,Sede Central,I   - Facturación y Gestión de Deudas
,,2018,3,Julio,7,Correo Postal,GAS NATURAL BAN S.A.,Sede Central,I   - Facturación y Gestión de Deudas
,,2018,172,Julio,7,Telefónico,METROGAS S.A.,Sede Central,II  - Inconvenientes con el suministro de gas
,,2018,6,Julio,7,Correo Postal,METROGAS S.A.,Sede Central,II  - Inconvenientes con el suministro de gas
,,2018,18,Julio,7,Personal,METROGAS S.A.,Sede Central,II  - Inconvenientes con el suministro de gas
,,2018,78,Julio,7,Medio electrónico,METROGAS S.A.,Sede Central,II  - Inconvenientes con el suministro de gas
,,2018,2,Julio,7,Correo Postal,METROGAS S.A.,Sede Central,III - Gestión de Prestaciones
,,2018,19,Julio,7,Medio electrónico,METROGAS S.A.,Sede Central,III - Gestión de Prestaciones
,,2018,1,Julio,7,Personal,METROGAS S.A.,Sede Central,III - Gestión de Prestaciones
,,2018,8,Julio,7,Telefónico,METROGAS S.A.,Sede Central,III - Gestión de Prestaciones
,,2018,11,Julio,7,Medio electrónico,METROGAS S.A.,Sede Central,I   - Facturación y Gestión de Deudas
,,2018,11,Julio,7,Correo Postal,METROGAS S.A.,Sede Central,I   - Facturación y Gestión de Deudas
,,2018,12,Julio,7,Telefónico,METROGAS S.A.,Sede Central,I   - Facturación y Gestión de Deudas
,,2018,9,Julio,7,Personal,METROGAS S.A.,Sede Central,I   - Facturación y Gestión de Deudas
,,2018,2,Agosto,8,Telefónico,CAMUZZI GAS PAMPEANA S.A.,Centro Regional Bahía Blanca,II  - Inconvenientes con el suministro de gas
,,2018,1,Agosto,8,Personal,CAMUZZI GAS PAMPEANA S.A.,Centro Regional Bahía Blanca,I   - Facturación y Gestión de Deudas
,,2018,1,Agosto,8,Telefónico,CAMUZZI GAS DEL SUR S.A.,Centro Regional Bariloche,II  - Inconvenientes con el suministro de gas
,,2018,2,Agosto,8,Medio electrónico,CAMUZZI GAS DEL SUR S.A.,Centro Regional Bariloche,III - Gestión de Prestaciones
,,2018,1,Agosto,8,Personal,CAMUZZI GAS DEL SUR S.A.,Centro Regional Bariloche,III - Gestión de Prestaciones
,,2018,1,Agosto,8,Medio electrónico,CAMUZZI GAS DEL SUR S.A.,Centro Regional Bariloche,I   - Facturación y Gestión de Deudas
,,2018,1,Agosto,8,Telefónico,CAMUZZI GAS DEL SUR S.A.,Centro Regional Bariloche,I   - Facturación y Gestión de Deudas
,,2018,2,Agosto,8,Personal,CAMUZZI GAS DEL SUR S.A.,Centro Regional Bariloche,I   - Facturación y Gestión de Deudas
,,2018,1,Agosto,8,Personal,DISTRIBUIDORA DE GAS DEL CENTRO S.A.,Centro Regional Centro,II  - Inconvenientes con el suministro de gas
,,2018,1,Agosto,8,Telefónico,DISTRIBUIDORA DE GAS DEL CENTRO S.A.,Centro Regional Centro,II  - Inconvenientes con el suministro de gas
,,2018,1,Agosto,8,Medio electrónico,DISTRIBUIDORA DE GAS DEL CENTRO S.A.,Centro Regional Centro,II  - Inconvenientes con el suministro de gas
,,2018,2,Agosto,8,Medio electrónico,DISTRIBUIDORA DE GAS DEL CENTRO S.A.,Centro Regional Centro,III - Gestión de Prestaciones
,,2018,2,Agosto,8,Personal,DISTRIBUIDORA DE GAS DEL CENTRO S.A.,Centro Regional Centro,III - Gestión de Prestaciones
,,2018,1,Agosto,8,Telefónico,DISTRIBUIDORA DE GAS DEL CENTRO S.A.,Centro Regional Centro,III - Gestión de Prestaciones
,,2018,2,Agosto,8,Correo Postal,DISTRIBUIDORA DE GAS DEL CENTRO S.A.,Centro Regional Centro,I   - Facturación y Gestión de Deudas
,,2018,27,Agosto,8,Medio electrónico,DISTRIBUIDORA DE GAS DEL CENTRO S.A.,Centro Regional Centro,I   - Facturación y Gestión de Deudas
,,2018,57,Agosto,8,Personal,DISTRIBUIDORA DE GAS DEL CENTRO S.A.,Centro Regional Centro,I   - Facturación y Gestión de Deudas
,,2018,18,Agosto,8,Telefónico,DISTRIBUIDORA DE GAS DEL CENTRO S.A.,Centro Regional Centro,I   - Facturación y Gestión de Deudas
,,2018,1,Agosto,8,Telefónico,GAS NEA S.A.,Centro Regional Concordia,I   - Facturación y Gestión de Deudas
,,2018,1,Agosto,8,Medio electrónico,GAS NEA S.A.,Centro Regional Concordia,I   - Facturación y Gestión de Deudas
,,2018,7,Agosto,8,Correo Postal,GAS NEA S.A.,Centro Regional Concordia,I   - Facturación y Gestión de Deudas
,,2018,1,Agosto,8,Medio electrónico,REDENGAS S.A.,Centro Regional Concordia,II  - Inconvenientes con el suministro de gas
,,2018,3,Agosto,8,Personal,DISTRIBUIDORA DE GAS CUYANA S.A.,Centro Regional Cuyo,II  - Inconvenientes con el suministro de gas
,,2018,6,Agosto,8,Telefónico,DISTRIBUIDORA DE GAS CUYANA S.A.,Centro Regional Cuyo,II  - Inconvenientes con el suministro de gas
,,2018,2,Agosto,8,Correo Postal,DISTRIBUIDORA DE GAS CUYANA S.A.,Centro Regional Cuyo,II  - Inconvenientes con el suministro de gas
,,2018,3,Agosto,8,Medio electrónico,DISTRIBUIDORA DE GAS CUYANA S.A.,Centro Regional Cuyo,II  - Inconvenientes con el suministro de gas
,,2018,12,Agosto,8,Telefónico,DISTRIBUIDORA DE GAS CUYANA S.A.,Centro Regional Cuyo,III - Gestión de Prestaciones
,,2018,1,Agosto,8,Medio electrónico,DISTRIBUIDORA DE GAS CUYANA S.A.,Centro Regional Cuyo,III - Gestión de Prestaciones
,,2018,3,Agosto,8,Personal,DISTRIBUIDORA DE GAS CUYANA S.A.,Centro Regional Cuyo,III - Gestión de Prestaciones
,,2018,18,Agosto,8,Medio electrónico,DISTRIBUIDORA DE GAS CUYANA S.A.,Centro Regional Cuyo,I   - Facturación y Gestión de Deudas
,,2018,5,Agosto,8,Correo Postal,DISTRIBUIDORA DE GAS CUYANA S.A.,Centro Regional Cuyo,I   - Facturación y Gestión de Deudas
,,2018,18,Agosto,8,Personal,DISTRIBUIDORA DE GAS CUYANA S.A.,Centro Regional Cuyo,I   - Facturación y Gestión de Deudas
,,2018,35,Agosto,8,Telefónico,DISTRIBUIDORA DE GAS CUYANA S.A.,Centro Regional Cuyo,I   - Facturación y Gestión de Deudas
,,2018,1,Agosto,8,Telefónico,ENERGÍA SAN LUIS GAS,Centro Regional Cuyo,I   - Facturación y Gestión de Deudas
,,2018,2,Agosto,8,Medio electrónico,ENERGÍA SAN LUIS GAS,Centro Regional Cuyo,I   - Facturación y Gestión de Deudas
,,2018,1,Agosto,8,Telefónico,BAGSA,Centro Regional La Plata,I   - Facturación y Gestión de Deudas
,,2018,1,Agosto,8,Medio electrónico,BAGSA,Centro Regional La Plata,I   - Facturación y Gestión de Deudas
,,2018,7,Agosto,8,Medio electrónico,CAMUZZI GAS PAMPEANA S.A.,Centro Regional La Plata,II  - Inconvenientes con el suministro de gas
,,2018,13,Agosto,8,Telefónico,CAMUZZI GAS PAMPEANA S.A.,Centro Regional La Plata,II  - Inconvenientes con el suministro de gas
,,2018,3,Agosto,8,Personal,CAMUZZI GAS PAMPEANA S.A.,Centro Regional La Plata,II  - Inconvenientes con el suministro de gas
,,2018,2,Agosto,8,Telefónico,CAMUZZI GAS PAMPEANA S.A.,Centro Regional La Plata,III - Gestión de Prestaciones
,,2018,2,Agosto,8,Medio electrónico,CAMUZZI GAS PAMPEANA S.A.,Centro Regional La Plata,III - Gestión de Prestaciones
,,2018,1,Agosto,8,Correo Postal,CAMUZZI GAS PAMPEANA S.A.,Centro Regional La Plata,III - Gestión de Prestaciones
,,2018,4,Agosto,8,Telefónico,CAMUZZI GAS PAMPEANA S.A.,Centro Regional La Plata,I   - Facturación y Gestión de Deudas
,,2018,11,Agosto,8,Personal,CAMUZZI GAS PAMPEANA S.A.,Centro Regional La Plata,I   - Facturación y Gestión de Deudas
,,2018,17,Agosto,8,Medio electrónico,CAMUZZI GAS PAMPEANA S.A.,Centro Regional La Plata,I   - Facturación y Gestión de Deudas
,,2018,3,Agosto,8,Telefónico,CAMUZZI GAS PAMPEANA S.A.,Centro Regional Mar Del Plata,II  - Inconvenientes con el suministro de gas
,,2018,1,Agosto,8,Medio electrónico,CAMUZZI GAS PAMPEANA S.A.,Centro Regional Mar Del Plata,II  - Inconvenientes con el suministro de gas
,,2018,1,Agosto,8,Personal,CAMUZZI GAS PAMPEANA S.A.,Centro Regional Mar Del Plata,I   - Facturación y Gestión de Deudas
,,2018,1,Agosto,8,Medio electrónico,CAMUZZI GAS PAMPEANA S.A.,Centro Regional Mar Del Plata,I   - Facturación y Gestión de Deudas
,,2018,1,Agosto,8,Telefónico,COMPAÑÍA DE GAS DE LA COSTA S.A.,Centro Regional Mar Del Plata,II  - Inconvenientes con el suministro de gas
,,2018,1,Agosto,8,Telefónico,PROAGAS S.A.,Centro Regional Mar Del Plata,II  - Inconvenientes con el suministro de gas
,,2018,1,Agosto,8,Medio electrónico,PROAGAS S.A.,Centro Regional Mar Del Plata,I   - Facturación y Gestión de Deudas
,,2018,1,Agosto,8,Personal,GASNOR S.A.,Centro Regional Noroeste,II  - Inconvenientes con el suministro de gas
,,2018,1,Agosto,8,Medio electrónico,GASNOR S.A.,Centro Regional Noroeste,II  - Inconvenientes con el suministro de gas
,,2018,1,Agosto,8,Medio electrónico,GASNOR S.A.,Centro Regional Noroeste,I   - Facturación y Gestión de Deudas
,,2018,1,Agosto,8,Telefónico,CAMUZZI GAS DEL SUR S.A.,Centro Regional Río Gallegos,II  - Inconvenientes con el suministro de gas
,,2018,1,Agosto,8,Personal,CAMUZZI GAS DEL SUR S.A.,Centro Regional Río Gallegos,I   - Facturación y Gestión de Deudas
,,2018,1,Agosto,8,Telefónico,CAMUZZI GAS DEL SUR S.A.,Centro Regional Río Gallegos,I   - Facturación y Gestión de Deudas
,,2018,2,Agosto,8,Telefónico,CAMUZZI GAS DEL SUR S.A.,Centro Regional Río Grande,I   - Facturación y Gestión de Deudas
,,2018,2,Agosto,8,Personal,CAMUZZI GAS DEL SUR S.A.,Centro Regional Río Grande,I   - Facturación y Gestión de Deudas
,,2018,7,Agosto,8,Telefónico,LITORAL GAS S.A.,Centro Regional Rosario,II  - Inconvenientes con el suministro de gas
,,2018,2,Agosto,8,Personal,LITORAL GAS S.A.,Centro Regional Rosario,II  - Inconvenientes con el suministro de gas
,,2018,2,Agosto,8,Medio electrónico,LITORAL GAS S.A.,Centro Regional Rosario,II  - Inconvenientes con el suministro de gas
,,2018,1,Agosto,8,Medio electrónico,LITORAL GAS S.A.,Centro Regional Rosario,III - Gestión de Prestaciones
,,2018,2,Agosto,8,Telefónico,LITORAL GAS S.A.,Centro Regional Rosario,I   - Facturación y Gestión de Deudas
,,2018,3,Agosto,8,Medio electrónico,LITORAL GAS S.A.,Centro Regional Rosario,I   - Facturación y Gestión de Deudas
,,2018,5,Agosto,8,Personal,LITORAL GAS S.A.,Centro Regional Rosario,I   - Facturación y Gestión de Deudas
,,2018,1,Agosto,8,Telefónico,SBD COOPERATIVA SETÚBAL LTDA.,Centro Regional Rosario,II  - Inconvenientes con el suministro de gas
,,2018,1,Agosto,8,Telefónico,SERVICIOS CASILDENSES S.A.P.E.M.,Centro Regional Rosario,II  - Inconvenientes con el suministro de gas
,,2018,2,Agosto,8,Telefónico,DISTRIBUIDORA DE GAS CUYANA S.A.,Centro Regional San Juan,II  - Inconvenientes con el suministro de gas
,,2018,1,Agosto,8,Medio electrónico,DISTRIBUIDORA DE GAS CUYANA S.A.,Centro Regional San Juan,III - Gestión de Prestaciones
,,2018,2,Agosto,8,Personal,DISTRIBUIDORA DE GAS CUYANA S.A.,Centro Regional San Juan,III - Gestión de Prestaciones
,,2018,18,Agosto,8,Telefónico,DISTRIBUIDORA DE GAS CUYANA S.A.,Centro Regional San Juan,I   - Facturación y Gestión de Deudas
,,2018,14,Agosto,8,Personal,DISTRIBUIDORA DE GAS CUYANA S.A.,Centro Regional San Juan,I   - Facturación y Gestión de Deudas
,,2018,2,Agosto,8,Correo Postal,DISTRIBUIDORA DE GAS CUYANA S.A.,Centro Regional San Juan,I   - Facturación y Gestión de Deudas
,,2018,24,Agosto,8,Medio electrónico,DISTRIBUIDORA DE GAS CUYANA S.A.,Centro Regional San Juan,I   - Facturación y Gestión de Deudas
,,2018,2,Agosto,8,Telefónico,CAMUZZI GAS PAMPEANA S.A.,Centro Regional Santa Rosa,II  - Inconvenientes con el suministro de gas
,,2018,2,Agosto,8,Personal,CAMUZZI GAS PAMPEANA S.A.,Centro Regional Santa Rosa,II  - Inconvenientes con el suministro de gas
,,2018,1,Agosto,8,Telefónico,CAMUZZI GAS PAMPEANA S.A.,Centro Regional Santa Rosa,I   - Facturación y Gestión de Deudas
,,2018,1,Agosto,8,Personal,CAMUZZI GAS DEL SUR S.A.,Centro Regional Sur,II  - Inconvenientes con el suministro de gas
,,2018,1,Agosto,8,Medio electrónico,CAMUZZI GAS DEL SUR S.A.,Centro Regional Sur,II  - Inconvenientes con el suministro de gas
,,2018,1,Agosto,8,Telefónico,CAMUZZI GAS DEL SUR S.A.,Centro Regional Sur,II  - Inconvenientes con el suministro de gas
,,2018,1,Agosto,8,Telefónico,CAMUZZI GAS DEL SUR S.A.,Centro Regional Sur,III - Gestión de Prestaciones
,,2018,2,Agosto,8,Personal,CAMUZZI GAS DEL SUR S.A.,Centro Regional Sur,III - Gestión de Prestaciones
,,2018,1,Agosto,8,Personal,CAMUZZI GAS DEL SUR S.A.,Centro Regional Trelew,I   - Facturación y Gestión de Deudas
,,2018,1,Agosto,8,Oficio,GASNOR S.A.,Centro Regional Tucumán,II  - Inconvenientes con el suministro de gas
,,2018,1,Agosto,8,Telefónico,GASNOR S.A.,Centro Regional Tucumán,II  - Inconvenientes con el suministro de gas
,,2018,15,Agosto,8,Telefónico,GASNOR S.A.,Centro Regional Tucumán,II  - Inconvenientes con el suministro de gas
,,2018,2,Agosto,8,Correo Postal,GASNOR S.A.,Centro Regional Tucumán,II  - Inconvenientes con el suministro de gas
,,2018,2,Agosto,8,Telefónico,GASNOR S.A.,Centro Regional Tucumán,I   - Facturación y Gestión de Deudas
,,2018,7,Agosto,8,Correo Postal,GASNOR S.A.,Centro Regional Tucumán,I   - Facturación y Gestión de Deudas
,,2018,1,Agosto,8,Medio electrónico,GASNOR S.A.,Centro Regional Tucumán,I   - Facturación y Gestión de Deudas
,,2018,1,Agosto,8,Personal,DISTRIBUIDORA DE GAS DEL CENTRO S.A.,Sede Central,I   - Facturación y Gestión de Deudas
,,2018,256,Agosto,8,Telefónico,GAS NATURAL BAN S.A.,Sede Central,II  - Inconvenientes con el suministro de gas
,,2018,5,Agosto,8,Personal,GAS NATURAL BAN S.A.,Sede Central,II  - Inconvenientes con el suministro de gas
,,2018,70,Agosto,8,Medio electrónico,GAS NATURAL BAN S.A.,Sede Central,II  - Inconvenientes con el suministro de gas
,,2018,2,Agosto,8,Personal,GAS NATURAL BAN S.A.,Sede Central,III - Gestión de Prestaciones
,,2018,4,Agosto,8,Telefónico,GAS NATURAL BAN S.A.,Sede Central,III - Gestión de Prestaciones
,,2018,1,Agosto,8,Correo Postal,GAS NATURAL BAN S.A.,Sede Central,III - Gestión de Prestaciones
,,2018,12,Agosto,8,Medio electrónico,GAS NATURAL BAN S.A.,Sede Central,III - Gestión de Prestaciones
,,2018,14,Agosto,8,Telefónico,GAS NATURAL BAN S.A.,Sede Central,I   - Facturación y Gestión de Deudas
,,2018,3,Agosto,8,Personal,GAS NATURAL BAN S.A.,Sede Central,I   - Facturación y Gestión de Deudas
,,2018,2,Agosto,8,Correo Postal,GAS NATURAL BAN S.A.,Sede Central,I   - Facturación y Gestión de Deudas
,,2018,7,Agosto,8,Medio electrónico,GAS NATURAL BAN S.A.,Sede Central,I   - Facturación y Gestión de Deudas
,,2018,73,Agosto,8,Medio electrónico,METROGAS S.A.,Sede Central,II  - Inconvenientes con el suministro de gas
,,2018,1,Agosto,8,Correo Postal,METROGAS S.A.,Sede Central,II  - Inconvenientes con el suministro de gas
,,2018,1,Agosto,8,Telefónico,METROGAS S.A.,Sede Central,II  - Inconvenientes con el suministro de gas
,,2018,2,Agosto,8,Correo Postal,METROGAS S.A.,Sede Central,II  - Inconvenientes con el suministro de gas
,,2018,125,Agosto,8,Telefónico,METROGAS S.A.,Sede Central,II  - Inconvenientes con el suministro de gas
,,2018,12,Agosto,8,Personal,METROGAS S.A.,Sede Central,II  - Inconvenientes con el suministro de gas
,,2018,3,Agosto,8,Personal,METROGAS S.A.,Sede Central,III - Gestión de Prestaciones
,,2018,6,Agosto,8,Telefónico,METROGAS S.A.,Sede Central,III - Gestión de Prestaciones
,,2018,37,Agosto,8,Medio electrónico,METROGAS S.A.,Sede Central,III - Gestión de Prestaciones
,,2018,5,Agosto,8,Correo Postal,METROGAS S.A.,Sede Central,III - Gestión de Prestaciones
,,2018,12,Agosto,8,Telefónico,METROGAS S.A.,Sede Central,I   - Facturación y Gestión de Deudas
,,2018,13,Agosto,8,Medio electrónico,METROGAS S.A.,Sede Central,I   - Facturación y Gestión de Deudas
,,2018,1,Agosto,8,Correo Postal,METROGAS S.A.,Sede Central,I   - Facturación y Gestión de Deudas
,,2018,8,Agosto,8,Correo Postal,METROGAS S.A.,Sede Central,I   - Facturación y Gestión de Deudas
,,2018,7,Agosto,8,Personal,METROGAS S.A.,Sede Central,I   - Facturación y Gestión de Deudas
,,2018,1,Septiembre,9,Medio electrónico,CAMUZZI GAS PAMPEANA S.A.,Centro Regional Bahía Blanca,II  - Inconvenientes con el suministro de gas
,,2018,2,Septiembre,9,Telefónico,CAMUZZI GAS DEL SUR S.A.,Centro Regional Bariloche,II  - Inconvenientes con el suministro de gas
,,2018,1,Septiembre,9,Medio electrónico,CAMUZZI GAS DEL SUR S.A.,Centro Regional Bariloche,I   - Facturación y Gestión de Deudas
,,2018,1,Septiembre,9,Telefónico,CAMUZZI GAS DEL SUR S.A.,Centro Regional Bariloche,I   - Facturación y Gestión de Deudas
,,2018,2,Septiembre,9,Medio electrónico,DISTRIBUIDORA DE GAS DEL CENTRO S.A.,Centro Regional Centro,II  - Inconvenientes con el suministro de gas
,,2018,2,Septiembre,9,Telefónico,DISTRIBUIDORA DE GAS DEL CENTRO S.A.,Centro Regional Centro,II  - Inconvenientes con el suministro de gas
,,2018,37,Septiembre,9,Personal,DISTRIBUIDORA DE GAS DEL CENTRO S.A.,Centro Regional Centro,I   - Facturación y Gestión de Deudas
,,2018,21,Septiembre,9,Telefónico,DISTRIBUIDORA DE GAS DEL CENTRO S.A.,Centro Regional Centro,I   - Facturación y Gestión de Deudas
,,2018,11,Septiembre,9,Medio electrónico,DISTRIBUIDORA DE GAS DEL CENTRO S.A.,Centro Regional Centro,I   - Facturación y Gestión de Deudas
,,2018,1,Septiembre,9,Correo Postal,GAS NEA S.A.,Centro Regional Concordia,I   - Facturación y Gestión de Deudas
,,2018,1,Septiembre,9,Medio electrónico,REDENGAS S.A.,Centro Regional Concordia,II  - Inconvenientes con el suministro de gas
,,2018,2,Septiembre,9,Personal,DISTRIBUIDORA DE GAS CUYANA S.A.,Centro Regional Cuyo,II  - Inconvenientes con el suministro de gas
,,2018,8,Septiembre,9,Telefónico,DISTRIBUIDORA DE GAS CUYANA S.A.,Centro Regional Cuyo,II  - Inconvenientes con el suministro de gas
,,2018,5,Septiembre,9,Telefónico,DISTRIBUIDORA DE GAS CUYANA S.A.,Centro Regional Cuyo,III - Gestión de Prestaciones
,,2018,1,Septiembre,9,Correo Postal,DISTRIBUIDORA DE GAS CUYANA S.A.,Centro Regional Cuyo,III - Gestión de Prestaciones
,,2018,2,Septiembre,9,Personal,DISTRIBUIDORA DE GAS CUYANA S.A.,Centro Regional Cuyo,III - Gestión de Prestaciones
,,2018,2,Septiembre,9,Telefónico,DISTRIBUIDORA DE GAS CUYANA S.A.,Centro Regional Cuyo,I   - Facturación y Gestión de Deudas
,,2018,34,Septiembre,9,Telefónico,DISTRIBUIDORA DE GAS CUYANA S.A.,Centro Regional Cuyo,I   - Facturación y Gestión de Deudas
,,2018,1,Septiembre,9,Correo Postal,DISTRIBUIDORA DE GAS CUYANA S.A.,Centro Regional Cuyo,I   - Facturación y Gestión de Deudas
,,2018,21,Septiembre,9,Medio electrónico,DISTRIBUIDORA DE GAS CUYANA S.A.,Centro Regional Cuyo,I   - Facturación y Gestión de Deudas
,,2018,14,Septiembre,9,Personal,DISTRIBUIDORA DE GAS CUYANA S.A.,Centro Regional Cuyo,I   - Facturación y Gestión de Deudas
,,2018,1,Septiembre,9,Telefónico,ENERGÍA SAN LUIS GAS,Centro Regional Cuyo,II  - Inconvenientes con el suministro de gas
,,2018,11,Septiembre,9,Telefónico,CAMUZZI GAS PAMPEANA S.A.,Centro Regional La Plata,II  - Inconvenientes con el suministro de gas
,,2018,2,Septiembre,9,Personal,CAMUZZI GAS PAMPEANA S.A.,Centro Regional La Plata,II  - Inconvenientes con el suministro de gas
,,2018,5,Septiembre,9,Medio electrónico,CAMUZZI GAS PAMPEANA S.A.,Centro Regional La Plata,II  - Inconvenientes con el suministro de gas
,,2018,1,Septiembre,9,Telefónico,CAMUZZI GAS PAMPEANA S.A.,Centro Regional La Plata,III - Gestión de Prestaciones
,,2018,10,Septiembre,9,Telefónico,CAMUZZI GAS PAMPEANA S.A.,Centro Regional La Plata,I   - Facturación y Gestión de Deudas
,,2018,5,Septiembre,9,Personal,CAMUZZI GAS PAMPEANA S.A.,Centro Regional La Plata,I   - Facturación y Gestión de Deudas
,,2018,23,Septiembre,9,Medio electrónico,CAMUZZI GAS PAMPEANA S.A.,Centro Regional La Plata,I   - Facturación y Gestión de Deudas
,,2018,1,Septiembre,9,Medio electrónico,CAMUZZI GAS PAMPEANA S.A.,Centro Regional Mar Del Plata,II  - Inconvenientes con el suministro de gas
,,2018,2,Septiembre,9,Personal,CAMUZZI GAS PAMPEANA S.A.,Centro Regional Mar Del Plata,III - Gestión de Prestaciones
,,2018,1,Septiembre,9,Medio electrónico,CAMUZZI GAS PAMPEANA S.A.,Centro Regional Mar Del Plata,III - Gestión de Prestaciones
,,2018,1,Septiembre,9,Personal,CAMUZZI GAS PAMPEANA S.A.,Centro Regional Mar Del Plata,I   - Facturación y Gestión de Deudas
,,2018,1,Septiembre,9,Telefónico,CAMUZZI GAS PAMPEANA S.A.,Centro Regional Mar Del Plata,I   - Facturación y Gestión de Deudas
,,2018,1,Septiembre,9,Medio electrónico,CAMUZZI GAS PAMPEANA S.A.,Centro Regional Mar Del Plata,I   - Facturación y Gestión de Deudas
,,2018,1,Septiembre,9,Telefónico,COMPAÑÍA DE GAS DE LA COSTA S.A.,Centro Regional Mar Del Plata,II  - Inconvenientes con el suministro de gas
,,2018,30,Septiembre,9,Medio electrónico,PROAGAS S.A.,Centro Regional Mar Del Plata,I   - Facturación y Gestión de Deudas
,,2018,1,Septiembre,9,Telefónico,CAMUZZI GAS DEL SUR S.A.,Centro Regional Río Gallegos,II  - Inconvenientes con el suministro de gas
,,2018,1,Septiembre,9,Telefónico,DISTRIGAS S.A.,Centro Regional Río Gallegos,II  - Inconvenientes con el suministro de gas
,,2018,1,Septiembre,9,Telefónico,CAMUZZI GAS DEL SUR S.A.,Centro Regional Río Grande,II  - Inconvenientes con el suministro de gas
,,2018,3,Septiembre,9,Personal,CAMUZZI GAS DEL SUR S.A.,Centro Regional Río Grande,I   - Facturación y Gestión de Deudas
,,2018,6,Septiembre,9,Telefónico,LITORAL GAS S.A.,Centro Regional Rosario,II  - Inconvenientes con el suministro de gas
,,2018,5,Septiembre,9,Personal,LITORAL GAS S.A.,Centro Regional Rosario,II  - Inconvenientes con el suministro de gas
,,2018,1,Septiembre,9,Medio electrónico,LITORAL GAS S.A.,Centro Regional Rosario,II  - Inconvenientes con el suministro de gas
,,2018,1,Septiembre,9,Telefónico,LITORAL GAS S.A.,Centro Regional Rosario,III - Gestión de Prestaciones
,,2018,1,Septiembre,9,Medio electrónico,LITORAL GAS S.A.,Centro Regional Rosario,III - Gestión de Prestaciones
,,2018,4,Septiembre,9,Telefónico,LITORAL GAS S.A.,Centro Regional Rosario,I   - Facturación y Gestión de Deudas
