reclamo_ano,reclamo_mes_nro,reclamo_mes_nombre,reclamo_sede_enargas,reclamo_prestadora,reclamo_tipo,reclamo_origen,reclamo_cantidad
2019,7,Julio,Centro Regional Mar Del Plata,CAMUZZI GAS PAMPEANA S.A.,I   - Facturacion y Gestion de Deudas,Personal,3
2019,7,Julio,Centro Regional Mar Del Plata,CAMUZZI GAS PAMPEANA S.A.,I   - Facturacion y Gestion de Deudas,Telefonico,1
2019,7,Julio,Centro Regional Mar Del Plata,COMPANIA DE GAS DE LA COSTA S.A.,II  - Inconvenientes con el suministro de gas,Telefonico,1
2019,7,Julio,Centro Regional Noroeste,GASNOR S.A.,II  - Inconvenientes con el suministro de gas,Telefonico,1
2019,7,Julio,Centro Regional Noroeste,GASNOR S.A.,III - Gestion de Prestaciones,Medio electronico,1
2019,7,Julio,Centro Regional Noroeste,GASNOR S.A.,I   - Facturacion y Gestion de Deudas,Personal,1
2019,7,Julio,Centro Regional Noroeste,GASNOR S.A.,I   - Facturacion y Gestion de Deudas,Medio electronico,1
2019,7,Julio,Centro Regional Rio Gallegos,CAMUZZI GAS DEL SUR S.A.,II  - Inconvenientes con el suministro de gas,Personal,2
2019,7,Julio,Centro Regional Rio Gallegos,CAMUZZI GAS DEL SUR S.A.,II  - Inconvenientes con el suministro de gas,Telefonico,2
2019,7,Julio,Centro Regional Rio Gallegos,CAMUZZI GAS DEL SUR S.A.,I   - Facturacion y Gestion de Deudas,Personal,1
2019,7,Julio,Centro Regional Rio Gallegos,CAMUZZI GAS DEL SUR S.A.,I   - Facturacion y Gestion de Deudas,Telefonico,1
2019,7,Julio,Centro Regional Rio Grande,CAMUZZI GAS DEL SUR S.A.,II  - Inconvenientes con el suministro de gas,Telefonico,9
2019,7,Julio,Centro Regional Rio Grande,CAMUZZI GAS DEL SUR S.A.,II  - Inconvenientes con el suministro de gas,Personal,14
2019,7,Julio,Centro Regional Rio Grande,CAMUZZI GAS DEL SUR S.A.,III - Gestion de Prestaciones,Personal,1
2019,7,Julio,Centro Regional Rio Grande,CAMUZZI GAS DEL SUR S.A.,I   - Facturacion y Gestion de Deudas,Telefonico,3
2019,7,Julio,Centro Regional Rio Grande,CAMUZZI GAS DEL SUR S.A.,I   - Facturacion y Gestion de Deudas,Personal,3
2019,7,Julio,Centro Regional Rio Grande,DISTRIGAS S.A.,III - Gestion de Prestaciones,Medio electronico,2
2019,7,Julio,Centro Regional Rosario,LITORAL GAS S.A.,II  - Inconvenientes con el suministro de gas,Personal,4
2019,7,Julio,Centro Regional Rosario,LITORAL GAS S.A.,II  - Inconvenientes con el suministro de gas,Telefonico,7
2019,7,Julio,Centro Regional Rosario,LITORAL GAS S.A.,II  - Inconvenientes con el suministro de gas,Medio electronico,1
2019,7,Julio,Centro Regional Rosario,LITORAL GAS S.A.,II  - Inconvenientes con el suministro de gas,Medio electronico,3
2019,7,Julio,Centro Regional Rosario,LITORAL GAS S.A.,III - Gestion de Prestaciones,Medio electronico,1
2019,7,Julio,Centro Regional Rosario,LITORAL GAS S.A.,I   - Facturacion y Gestion de Deudas,Telefonico,2
2019,7,Julio,Centro Regional Rosario,LITORAL GAS S.A.,I   - Facturacion y Gestion de Deudas,Personal,3
2019,7,Julio,Centro Regional Rosario,LITORAL GAS S.A.,I   - Facturacion y Gestion de Deudas,Medio electronico,1
2019,7,Julio,Centro Regional Rosario,LITORAL GAS S.A.,I   - Facturacion y Gestion de Deudas,Medio electronico,1
2019,7,Julio,Centro Regional San Juan,DISTRIBUIDORA DE GAS CUYANA S.A.,II  - Inconvenientes con el suministro de gas,Personal,1
2019,7,Julio,Centro Regional San Juan,DISTRIBUIDORA DE GAS CUYANA S.A.,II  - Inconvenientes con el suministro de gas,Telefonico,3
2019,7,Julio,Centro Regional San Juan,DISTRIBUIDORA DE GAS CUYANA S.A.,I   - Facturacion y Gestion de Deudas,Personal,3
2019,7,Julio,Centro Regional San Juan,DISTRIBUIDORA DE GAS CUYANA S.A.,I   - Facturacion y Gestion de Deudas,Medio electronico,2
2019,7,Julio,Centro Regional Santa Rosa,CAMUZZI GAS PAMPEANA S.A.,II  - Inconvenientes con el suministro de gas,Telefonico,4
2019,7,Julio,Centro Regional Santa Rosa,CAMUZZI GAS PAMPEANA S.A.,II  - Inconvenientes con el suministro de gas,Medio electronico,1
2019,7,Julio,Centro Regional Santa Rosa,CAMUZZI GAS PAMPEANA S.A.,III - Gestion de Prestaciones,Telefonico,1
2019,7,Julio,Centro Regional Santa Rosa,CAMUZZI GAS PAMPEANA S.A.,III - Gestion de Prestaciones,Personal,1
2019,7,Julio,Centro Regional Santa Rosa,CAMUZZI GAS PAMPEANA S.A.,I   - Facturacion y Gestion de Deudas,Telefonico,1
2019,7,Julio,Centro Regional Sur,CAMUZZI GAS DEL SUR S.A.,II  - Inconvenientes con el suministro de gas,Medio electronico,2
2019,7,Julio,Centro Regional Sur,CAMUZZI GAS DEL SUR S.A.,II  - Inconvenientes con el suministro de gas,Telefonico,3
2019,7,Julio,Centro Regional Sur,CAMUZZI GAS DEL SUR S.A.,II  - Inconvenientes con el suministro de gas,Personal,2
2019,7,Julio,Centro Regional Sur,CAMUZZI GAS DEL SUR S.A.,III - Gestion de Prestaciones,Telefonico,3
2019,7,Julio,Centro Regional Trelew,CAMUZZI GAS DEL SUR S.A.,II  - Inconvenientes con el suministro de gas,Medio electronico,1
2019,7,Julio,Centro Regional Trelew,CAMUZZI GAS DEL SUR S.A.,II  - Inconvenientes con el suministro de gas,Telefonico,2
2019,7,Julio,Centro Regional Trelew,CAMUZZI GAS DEL SUR S.A.,III - Gestion de Prestaciones,Telefonico,1
2019,7,Julio,Centro Regional Trelew,CAMUZZI GAS DEL SUR S.A.,I   - Facturacion y Gestion de Deudas,Medio electronico,1
2019,7,Julio,Centro Regional Trelew,CAMUZZI GAS DEL SUR S.A.,I   - Facturacion y Gestion de Deudas,Telefonico,1
2019,7,Julio,Centro Regional Tucuman,GASNOR S.A.,II  - Inconvenientes con el suministro de gas,Telefonico,6
2019,7,Julio,Centro Regional Tucuman,GASNOR S.A.,II  - Inconvenientes con el suministro de gas,Telefonico,1
2019,7,Julio,Centro Regional Tucuman,GASNOR S.A.,I   - Facturacion y Gestion de Deudas,Correo Postal,8
2019,7,Julio,Centro Regional Tucuman,GASNOR S.A.,I   - Facturacion y Gestion de Deudas,Telefonico,1
2019,7,Julio,Sede Central,BAGSA,II  - Inconvenientes con el suministro de gas,Telefonico,1
2019,7,Julio,Sede Central,BAGSA,III - Gestion de Prestaciones,Personal,1
2019,7,Julio,Sede Central,CAMUZZI GAS PAMPEANA S.A.,I   - Facturacion y Gestion de Deudas,Correo Postal,1
2019,7,Julio,Sede Central,COOPERATIVA DE OBRAS Y SERVICIOS PUBLICOS VIV. Y CRED. TRES LIMITES LIMITADA,II  - Inconvenientes con el suministro de gas,Telefonico,1
2019,7,Julio,Sede Central,COOPERATIVA DE OBRAS Y SERVICIOS PUBLICOS VIV. Y CRED. TRES LIMITES LIMITADA,II  - Inconvenientes con el suministro de gas,Personal,1
2019,7,Julio,Sede Central,GAS NATURAL BAN S.A.,II  - Inconvenientes con el suministro de gas,Personal,3
2019,7,Julio,Sede Central,GAS NATURAL BAN S.A.,II  - Inconvenientes con el suministro de gas,Telefonico,81
2019,7,Julio,Sede Central,GAS NATURAL BAN S.A.,II  - Inconvenientes con el suministro de gas,Medio electronico,7
2019,7,Julio,Sede Central,GAS NATURAL BAN S.A.,II  - Inconvenientes con el suministro de gas,Telefonico,1
2019,7,Julio,Sede Central,GAS NATURAL BAN S.A.,II  - Inconvenientes con el suministro de gas,Medio electronico,1
2019,7,Julio,Sede Central,GAS NATURAL BAN S.A.,III - Gestion de Prestaciones,Correo Postal,1
2019,7,Julio,Sede Central,GAS NATURAL BAN S.A.,III - Gestion de Prestaciones,Telefonico,3
2019,7,Julio,Sede Central,GAS NATURAL BAN S.A.,III - Gestion de Prestaciones,Medio electronico,5
2019,7,Julio,Sede Central,GAS NATURAL BAN S.A.,I   - Facturacion y Gestion de Deudas,Medio electronico,1
2019,7,Julio,Sede Central,GAS NATURAL BAN S.A.,I   - Facturacion y Gestion de Deudas,Personal,2
2019,7,Julio,Sede Central,GAS NATURAL BAN S.A.,I   - Facturacion y Gestion de Deudas,Telefonico,4
2019,7,Julio,Sede Central,GAS NATURAL BAN S.A.,I   - Facturacion y Gestion de Deudas,Medio electronico,1
2019,7,Julio,Sede Central,METROGAS S.A.,II  - Inconvenientes con el suministro de gas,Personal,14
2019,7,Julio,Sede Central,METROGAS S.A.,II  - Inconvenientes con el suministro de gas,Telefonico,281
2019,7,Julio,Sede Central,METROGAS S.A.,II  - Inconvenientes con el suministro de gas,Medio electronico,74
2019,7,Julio,Sede Central,METROGAS S.A.,II  - Inconvenientes con el suministro de gas,Correo Postal,1
2019,7,Julio,Sede Central,METROGAS S.A.,II  - Inconvenientes con el suministro de gas,Medio electronico,4
2019,7,Julio,Sede Central,METROGAS S.A.,III - Gestion de Prestaciones,Medio electronico,3
2019,7,Julio,Sede Central,METROGAS S.A.,III - Gestion de Prestaciones,Telefonico,19
2019,7,Julio,Sede Central,METROGAS S.A.,III - Gestion de Prestaciones,Personal,6
2019,7,Julio,Sede Central,METROGAS S.A.,III - Gestion de Prestaciones,Correo Postal,5
2019,7,Julio,Sede Central,METROGAS S.A.,III - Gestion de Prestaciones,Medio electronico,14
2019,7,Julio,Sede Central,METROGAS S.A.,I   - Facturacion y Gestion de Deudas,Medio electronico,1
2019,7,Julio,Sede Central,METROGAS S.A.,I   - Facturacion y Gestion de Deudas,Medio electronico,12
2019,7,Julio,Sede Central,METROGAS S.A.,I   - Facturacion y Gestion de Deudas,Personal,12
2019,7,Julio,Sede Central,METROGAS S.A.,I   - Facturacion y Gestion de Deudas,Telefonico,37
2019,7,Julio,Sede Central,METROGAS S.A.,I   - Facturacion y Gestion de Deudas,Correo Postal,4
2019,7,Julio,Sede Central,NATURGY BAN S.A.,II  - Inconvenientes con el suministro de gas,Personal,1
2019,7,Julio,Sede Central,NATURGY BAN S.A.,II  - Inconvenientes con el suministro de gas,Telefonico,128
2019,7,Julio,Sede Central,NATURGY BAN S.A.,II  - Inconvenientes con el suministro de gas,Medio electronico,7
2019,7,Julio,Sede Central,NATURGY BAN S.A.,III - Gestion de Prestaciones,Medio electronico,2
2019,7,Julio,Sede Central,NATURGY BAN S.A.,III - Gestion de Prestaciones,Telefonico,7
2019,7,Julio,Sede Central,NATURGY BAN S.A.,III - Gestion de Prestaciones,Correo Postal,1
2019,7,Julio,Sede Central,NATURGY BAN S.A.,III - Gestion de Prestaciones,Medio electronico,7
2019,7,Julio,Sede Central,NATURGY BAN S.A.,III - Gestion de Prestaciones,Personal,1
2019,7,Julio,Sede Central,NATURGY BAN S.A.,I   - Facturacion y Gestion de Deudas,Telefonico,14
2019,7,Julio,Sede Central,NATURGY BAN S.A.,I   - Facturacion y Gestion de Deudas,Personal,3
2019,7,Julio,Sede Central,NATURGY BAN S.A.,I   - Facturacion y Gestion de Deudas,Medio electronico,4
2019,7,Julio,Sede Central,NATURGY BAN S.A.,I   - Facturacion y Gestion de Deudas,Correo Postal,1
2019,8,Agosto,Centro Regional Bahia Blanca,CAMUZZI GAS PAMPEANA S.A.,II  - Inconvenientes con el suministro de gas,Telefonico,5
2019,8,Agosto,Centro Regional Bahia Blanca,CAMUZZI GAS PAMPEANA S.A.,I   - Facturacion y Gestion de Deudas,Personal,1
2019,8,Agosto,Centro Regional Bahia Blanca,CAMUZZI GAS PAMPEANA S.A.,I   - Facturacion y Gestion de Deudas,Telefonico,3
2019,8,Agosto,Centro Regional Bariloche,CAMUZZI GAS DEL SUR S.A.,II  - Inconvenientes con el suministro de gas,Telefonico,4
2019,8,Agosto,Centro Regional Bariloche,CAMUZZI GAS DEL SUR S.A.,II  - Inconvenientes con el suministro de gas,Medio electronico,1
2019,8,Agosto,Centro Regional Bariloche,CAMUZZI GAS DEL SUR S.A.,III - Gestion de Prestaciones,Personal,2
2019,8,Agosto,Centro Regional Bariloche,CAMUZZI GAS DEL SUR S.A.,I   - Facturacion y Gestion de Deudas,Personal,3
2019,8,Agosto,Centro Regional Bariloche,CAMUZZI GAS DEL SUR S.A.,I   - Facturacion y Gestion de Deudas,Medio electronico,1
2019,8,Agosto,Centro Regional Bariloche,CAMUZZI GAS DEL SUR S.A.,I   - Facturacion y Gestion de Deudas,Telefonico,7
2019,8,Agosto,Centro Regional Centro,CARLOS PAZ GAS S.A.,I   - Facturacion y Gestion de Deudas,Telefonico,1
2019,8,Agosto,Centro Regional Centro,CARLOS PAZ GAS S.A.,I   - Facturacion y Gestion de Deudas,Medio electronico,1
2019,8,Agosto,Centro Regional Centro,DISTRIBUIDORA DE GAS DEL CENTRO S.A.,II  - Inconvenientes con el suministro de gas,Personal,7
2019,8,Agosto,Centro Regional Centro,DISTRIBUIDORA DE GAS DEL CENTRO S.A.,II  - Inconvenientes con el suministro de gas,Telefonico,23
2019,8,Agosto,Centro Regional Centro,DISTRIBUIDORA DE GAS DEL CENTRO S.A.,II  - Inconvenientes con el suministro de gas,Medio electronico,7
2019,8,Agosto,Centro Regional Centro,DISTRIBUIDORA DE GAS DEL CENTRO S.A.,II  - Inconvenientes con el suministro de gas,Correo Postal,1
2019,8,Agosto,Centro Regional Centro,DISTRIBUIDORA DE GAS DEL CENTRO S.A.,III - Gestion de Prestaciones,Telefonico,4
2019,8,Agosto,Centro Regional Centro,DISTRIBUIDORA DE GAS DEL CENTRO S.A.,III - Gestion de Prestaciones,Personal,1
2019,8,Agosto,Centro Regional Centro,DISTRIBUIDORA DE GAS DEL CENTRO S.A.,I   - Facturacion y Gestion de Deudas,Medio electronico,18
2019,8,Agosto,Centro Regional Centro,DISTRIBUIDORA DE GAS DEL CENTRO S.A.,I   - Facturacion y Gestion de Deudas,Medio electronico,1
2019,8,Agosto,Centro Regional Centro,DISTRIBUIDORA DE GAS DEL CENTRO S.A.,I   - Facturacion y Gestion de Deudas,Personal,34
2019,8,Agosto,Centro Regional Centro,DISTRIBUIDORA DE GAS DEL CENTRO S.A.,I   - Facturacion y Gestion de Deudas,Telefonico,30
2019,8,Agosto,Centro Regional Concordia,GAS NEA S.A.,I   - Facturacion y Gestion de Deudas,Personal,2
2019,8,Agosto,Centro Regional Concordia,GAS NEA S.A.,I   - Facturacion y Gestion de Deudas,Correo Postal,1
2019,8,Agosto,Centro Regional Concordia,GAS NEA S.A.,I   - Facturacion y Gestion de Deudas,Medio electronico,2
2019,8,Agosto,Centro Regional Concordia,REDENGAS S.A.,III - Gestion de Prestaciones,Medio electronico,1
2019,8,Agosto,Centro Regional Cuyo,DISTRIBUIDORA DE GAS CUYANA S.A.,II  - Inconvenientes con el suministro de gas,Personal,3
2019,8,Agosto,Centro Regional Cuyo,DISTRIBUIDORA DE GAS CUYANA S.A.,II  - Inconvenientes con el suministro de gas,Telefonico,19
2019,8,Agosto,Centro Regional Cuyo,DISTRIBUIDORA DE GAS CUYANA S.A.,II  - Inconvenientes con el suministro de gas,Medio electronico,2
2019,8,Agosto,Centro Regional Cuyo,DISTRIBUIDORA DE GAS CUYANA S.A.,III - Gestion de Prestaciones,Telefonico,6
2019,8,Agosto,Centro Regional Cuyo,DISTRIBUIDORA DE GAS CUYANA S.A.,III - Gestion de Prestaciones,Personal,6
2019,8,Agosto,Centro Regional Cuyo,DISTRIBUIDORA DE GAS CUYANA S.A.,I   - Facturacion y Gestion de Deudas,Correo Postal,1
2019,8,Agosto,Centro Regional Cuyo,DISTRIBUIDORA DE GAS CUYANA S.A.,I   - Facturacion y Gestion de Deudas,Personal,14
2019,8,Agosto,Centro Regional Cuyo,DISTRIBUIDORA DE GAS CUYANA S.A.,I   - Facturacion y Gestion de Deudas,Telefonico,3
2019,8,Agosto,Centro Regional La Plata,CAMUZZI GAS PAMPEANA S.A.,II  - Inconvenientes con el suministro de gas,Telefonico,17
2019,8,Agosto,Centro Regional La Plata,CAMUZZI GAS PAMPEANA S.A.,II  - Inconvenientes con el suministro de gas,Medio electronico,3
2019,8,Agosto,Centro Regional La Plata,CAMUZZI GAS PAMPEANA S.A.,I   - Facturacion y Gestion de Deudas,Telefonico,6
2019,8,Agosto,Centro Regional La Plata,CAMUZZI GAS PAMPEANA S.A.,I   - Facturacion y Gestion de Deudas,Personal,5
2019,8,Agosto,Centro Regional La Plata,CAMUZZI GAS PAMPEANA S.A.,I   - Facturacion y Gestion de Deudas,Medio electronico,16
2019,8,Agosto,Centro Regional La Plata,CAMUZZI GAS PAMPEANA S.A.,I   - Facturacion y Gestion de Deudas,Medio electronico,1
2019,8,Agosto,Centro Regional La Plata,COOPERATIVA TELEFONICA Y OTROS SERVICIOS PUBLICOS Y CONSUMO DE ABASTO LIMITADA,III - Gestion de Prestaciones,Personal,2
2019,8,Agosto,Centro Regional La Plata,COOPERATIVA TELEFONICA Y OTROS SERVICIOS PUBLICOS Y CONSUMO DE ABASTO LIMITADA,I   - Facturacion y Gestion de Deudas,Personal,2
2019,8,Agosto,Centro Regional La Plata,NATURGY BAN S.A.,II  - Inconvenientes con el suministro de gas,Telefonico,1
2019,8,Agosto,Centro Regional Mar Del Plata,CAMUZZI GAS PAMPEANA S.A.,II  - Inconvenientes con el suministro de gas,Telefonico,1
2019,8,Agosto,Centro Regional Mar Del Plata,CAMUZZI GAS PAMPEANA S.A.,II  - Inconvenientes con el suministro de gas,Medio electronico,2
2019,8,Agosto,Centro Regional Mar Del Plata,CAMUZZI GAS PAMPEANA S.A.,III - Gestion de Prestaciones,Personal,1
2019,8,Agosto,Centro Regional Mar Del Plata,CAMUZZI GAS PAMPEANA S.A.,I   - Facturacion y Gestion de Deudas,Medio electronico,5
2019,8,Agosto,Centro Regional Mar Del Plata,CAMUZZI GAS PAMPEANA S.A.,I   - Facturacion y Gestion de Deudas,Personal,3
2019,8,Agosto,Centro Regional Mar Del Plata,CAMUZZI GAS PAMPEANA S.A.,I   - Facturacion y Gestion de Deudas,Telefonico,4
2019,8,Agosto,Centro Regional Mar Del Plata,COMPANIA DE GAS DE LA COSTA S.A.,II  - Inconvenientes con el suministro de gas,Medio electronico,1
2019,8,Agosto,Centro Regional Mar Del Plata,COMPANIA DE GAS DE LA COSTA S.A.,I   - Facturacion y Gestion de Deudas,Medio electronico,1
2019,8,Agosto,Centro Regional Mar Del Plata,COOPERATIVA BATAN DE OBRAS Y SERVICIOS PUBLICOS LTDA.,I   - Facturacion y Gestion de Deudas,Personal,1
2019,8,Agosto,Centro Regional Noroeste,GASNOR S.A.,II  - Inconvenientes con el suministro de gas,Telefonico,1
2019,8,Agosto,Centro Regional Noroeste,GASNOR S.A.,II  - Inconvenientes con el suministro de gas,Medio electronico,1
2019,8,Agosto,Centro Regional Rio Gallegos,CAMUZZI GAS DEL SUR S.A.,II  - Inconvenientes con el suministro de gas,Telefonico,3
2019,8,Agosto,Centro Regional Rio Grande,CAMUZZI GAS DEL SUR S.A.,II  - Inconvenientes con el suministro de gas,Personal,2
2019,8,Agosto,Centro Regional Rio Grande,CAMUZZI GAS DEL SUR S.A.,III - Gestion de Prestaciones,Telefonico,1
2019,8,Agosto,Centro Regional Rio Grande,CAMUZZI GAS DEL SUR S.A.,I   - Facturacion y Gestion de Deudas,Personal,7
2019,8,Agosto,Centro Regional Rosario,LITORAL GAS S.A.,II  - Inconvenientes con el suministro de gas,Medio electronico,3
2019,8,Agosto,Centro Regional Rosario,LITORAL GAS S.A.,II  - Inconvenientes con el suministro de gas,Personal,2
2019,8,Agosto,Centro Regional Rosario,LITORAL GAS S.A.,II  - Inconvenientes con el suministro de gas,Telefonico,10
2019,8,Agosto,Centro Regional Rosario,LITORAL GAS S.A.,I   - Facturacion y Gestion de Deudas,Telefonico,1
2019,8,Agosto,Centro Regional Rosario,LITORAL GAS S.A.,I   - Facturacion y Gestion de Deudas,Medio electronico,1
2019,8,Agosto,Centro Regional Rosario,LITORAL GAS S.A.,I   - Facturacion y Gestion de Deudas,Personal,1
2019,8,Agosto,Centro Regional San Juan,DISTRIBUIDORA DE GAS CUYANA S.A.,II  - Inconvenientes con el suministro de gas,Telefonico,2
2019,8,Agosto,Centro Regional San Juan,DISTRIBUIDORA DE GAS CUYANA S.A.,II  - Inconvenientes con el suministro de gas,Medio electronico,1
2019,8,Agosto,Centro Regional San Juan,DISTRIBUIDORA DE GAS CUYANA S.A.,II  - Inconvenientes con el suministro de gas,Personal,7
2019,8,Agosto,Centro Regional San Juan,DISTRIBUIDORA DE GAS CUYANA S.A.,II  - Inconvenientes con el suministro de gas,Correo Postal,1
2019,8,Agosto,Centro Regional San Juan,DISTRIBUIDORA DE GAS CUYANA S.A.,I   - Facturacion y Gestion de Deudas,Telefonico,1
2019,8,Agosto,Centro Regional San Juan,DISTRIBUIDORA DE GAS CUYANA S.A.,I   - Facturacion y Gestion de Deudas,Personal,4
2019,8,Agosto,Centro Regional San Juan,DISTRIBUIDORA DE GAS CUYANA S.A.,I   - Facturacion y Gestion de Deudas,Medio electronico,2
2019,8,Agosto,Centro Regional Santa Rosa,CAMUZZI GAS PAMPEANA S.A.,II  - Inconvenientes con el suministro de gas,Correo Postal,1
2019,8,Agosto,Centro Regional Santa Rosa,CAMUZZI GAS PAMPEANA S.A.,II  - Inconvenientes con el suministro de gas,Telefonico,6
2019,8,Agosto,Centro Regional Santa Rosa,CAMUZZI GAS PAMPEANA S.A.,III - Gestion de Prestaciones,Telefonico,3
2019,8,Agosto,Centro Regional Santa Rosa,CAMUZZI GAS PAMPEANA S.A.,I   - Facturacion y Gestion de Deudas,Personal,1
2019,8,Agosto,Centro Regional Sur,CAMUZZI GAS DEL SUR S.A.,II  - Inconvenientes con el suministro de gas,Telefonico,5
2019,8,Agosto,Centro Regional Sur,CAMUZZI GAS DEL SUR S.A.,II  - Inconvenientes con el suministro de gas,Medio electronico,1
2019,8,Agosto,Centro Regional Sur,CAMUZZI GAS DEL SUR S.A.,III - Gestion de Prestaciones,Medio electronico,1
2019,8,Agosto,Centro Regional Sur,CAMUZZI GAS DEL SUR S.A.,III - Gestion de Prestaciones,Telefonico,1
2019,8,Agosto,Centro Regional Sur,CAMUZZI GAS DEL SUR S.A.,III - Gestion de Prestaciones,Personal,1
2019,8,Agosto,Centro Regional Sur,CAMUZZI GAS DEL SUR S.A.,I   - Facturacion y Gestion de Deudas,Telefonico,1
2019,8,Agosto,Centro Regional Sur,HIDENESA,I   - Facturacion y Gestion de Deudas,Personal,1
2019,8,Agosto,Centro Regional Trelew,CAMUZZI GAS DEL SUR S.A.,II  - Inconvenientes con el suministro de gas,Telefonico,4
2019,8,Agosto,Centro Regional Trelew,CAMUZZI GAS DEL SUR S.A.,III - Gestion de Prestaciones,Telefonico,3
2019,8,Agosto,Centro Regional Trelew,CAMUZZI GAS DEL SUR S.A.,I   - Facturacion y Gestion de Deudas,Medio electronico,3
2019,8,Agosto,Centro Regional Trelew,CAMUZZI GAS DEL SUR S.A.,I   - Facturacion y Gestion de Deudas,Personal,2
2019,8,Agosto,Centro Regional Trelew,CAMUZZI GAS DEL SUR S.A.,I   - Facturacion y Gestion de Deudas,Telefonico,4
2019,8,Agosto,Centro Regional Tucuman,GASNOR S.A.,II  - Inconvenientes con el suministro de gas,Telefonico,1
2019,8,Agosto,Centro Regional Tucuman,GASNOR S.A.,II  - Inconvenientes con el suministro de gas,Medio electronico,1
2019,8,Agosto,Centro Regional Tucuman,GASNOR S.A.,II  - Inconvenientes con el suministro de gas,Telefonico,1
2019,8,Agosto,Centro Regional Tucuman,GASNOR S.A.,I   - Facturacion y Gestion de Deudas,Personal,2
2019,8,Agosto,Centro Regional Tucuman,GASNOR S.A.,I   - Facturacion y Gestion de Deudas,Telefonico,5
2019,8,Agosto,Centro Regional Tucuman,GASNOR S.A.,I   - Facturacion y Gestion de Deudas,Medio electronico,1
2019,8,Agosto,Centro Regional Tucuman,GASNOR S.A.,I   - Facturacion y Gestion de Deudas,Correo Postal,4
2019,8,Agosto,Sede Central,DISTRIBUIDORA DE GAS DEL CENTRO S.A.,III - Gestion de Prestaciones,Personal,1
2019,8,Agosto,Sede Central,METROGAS S.A.,II  - Inconvenientes con el suministro de gas,Medio electronico,5
2019,8,Agosto,Sede Central,METROGAS S.A.,II  - Inconvenientes con el suministro de gas,Medio electronico,64
2019,8,Agosto,Sede Central,METROGAS S.A.,II  - Inconvenientes con el suministro de gas,Personal,5
2019,8,Agosto,Sede Central,METROGAS S.A.,II  - Inconvenientes con el suministro de gas,Telefonico,246
2019,8,Agosto,Sede Central,METROGAS S.A.,III - Gestion de Prestaciones,Personal,13
2019,8,Agosto,Sede Central,METROGAS S.A.,III - Gestion de Prestaciones,Telefonico,21
2019,8,Agosto,Sede Central,METROGAS S.A.,III - Gestion de Prestaciones,Medio electronico,5
2019,8,Agosto,Sede Central,METROGAS S.A.,III - Gestion de Prestaciones,Correo Postal,1
2019,8,Agosto,Sede Central,METROGAS S.A.,III - Gestion de Prestaciones,Medio electronico,32
2019,8,Agosto,Sede Central,METROGAS S.A.,I   - Facturacion y Gestion de Deudas,Personal,20
2019,8,Agosto,Sede Central,METROGAS S.A.,I   - Facturacion y Gestion de Deudas,Telefonico,37
2019,8,Agosto,Sede Central,METROGAS S.A.,I   - Facturacion y Gestion de Deudas,Medio electronico,2
2019,8,Agosto,Sede Central,METROGAS S.A.,I   - Facturacion y Gestion de Deudas,Correo Postal,1
2019,8,Agosto,Sede Central,METROGAS S.A.,I   - Facturacion y Gestion de Deudas,Medio electronico,20
2019,8,Agosto,Sede Central,NATURGY BAN S.A.,II  - Inconvenientes con el suministro de gas,Medio electronico,14
2019,8,Agosto,Sede Central,NATURGY BAN S.A.,II  - Inconvenientes con el suministro de gas,Personal,4
2019,8,Agosto,Sede Central,NATURGY BAN S.A.,II  - Inconvenientes con el suministro de gas,Telefonico,159
2019,8,Agosto,Sede Central,NATURGY BAN S.A.,II  - Inconvenientes con el suministro de gas,Medio electronico,1
2019,8,Agosto,Sede Central,NATURGY BAN S.A.,III - Gestion de Prestaciones,Medio electronico,20
2019,8,Agosto,Sede Central,NATURGY BAN S.A.,III - Gestion de Prestaciones,Medio electronico,4
2019,8,Agosto,Sede Central,NATURGY BAN S.A.,III - Gestion de Prestaciones,Personal,1
2019,8,Agosto,Sede Central,NATURGY BAN S.A.,III - Gestion de Prestaciones,Telefonico,11
2019,8,Agosto,Sede Central,NATURGY BAN S.A.,I   - Facturacion y Gestion de Deudas,Medio electronico,2
2019,8,Agosto,Sede Central,NATURGY BAN S.A.,I   - Facturacion y Gestion de Deudas,Medio electronico,3
2019,8,Agosto,Sede Central,NATURGY BAN S.A.,I   - Facturacion y Gestion de Deudas,Telefonico,43
2019,8,Agosto,Sede Central,NATURGY BAN S.A.,I   - Facturacion y Gestion de Deudas,Personal,5
2019,9,Septiembre,Centro Regional Bahia Blanca,CAMUZZI GAS PAMPEANA S.A.,II  - Inconvenientes con el suministro de gas,Telefonico,3
2019,9,Septiembre,Centro Regional Bahia Blanca,CAMUZZI GAS PAMPEANA S.A.,II  - Inconvenientes con el suministro de gas,Personal,1
2019,9,Septiembre,Centro Regional Bahia Blanca,CAMUZZI GAS PAMPEANA S.A.,I   - Facturacion y Gestion de Deudas,Personal,2
2019,9,Septiembre,Centro Regional Bahia Blanca,CAMUZZI GAS PAMPEANA S.A.,I   - Facturacion y Gestion de Deudas,Telefonico,3
2019,9,Septiembre,Centro Regional Bariloche,CAMUZZI GAS DEL SUR S.A.,II  - Inconvenientes con el suministro de gas,Personal,4
2019,9,Septiembre,Centro Regional Bariloche,CAMUZZI GAS DEL SUR S.A.,II  - Inconvenientes con el suministro de gas,Telefonico,5
