reclamo_año,reclamo_mes_nro,reclamo_mes_nombre,reclamo_sede_enargas,reclamo_prestadora,reclamo_tipo,reclamo_origen,reclamo_cantidad
2018,8,Agosto,Centro Regional Concordia,REDENGAS S.A.,II  - Inconvenientes con el suministro de gas,Medio electrónico,1
2018,8,Agosto,Centro Regional Cuyo,DISTRIBUIDORA DE GAS CUYANA S.A.,II  - Inconvenientes con el suministro de gas,Personal,3
2018,8,Agosto,Centro Regional Cuyo,DISTRIBUIDORA DE GAS CUYANA S.A.,II  - Inconvenientes con el suministro de gas,Telefónico,6
2018,8,Agosto,Centro Regional Cuyo,DISTRIBUIDORA DE GAS CUYANA S.A.,II  - Inconvenientes con el suministro de gas,Correo Postal,2
2018,8,Agosto,Centro Regional Cuyo,DISTRIBUIDORA DE GAS CUYANA S.A.,II  - Inconvenientes con el suministro de gas,Medio electrónico,3
2018,8,Agosto,Centro Regional Cuyo,DISTRIBUIDORA DE GAS CUYANA S.A.,III - Gestión de Prestaciones,Telefónico,12
2018,8,Agosto,Centro Regional Cuyo,DISTRIBUIDORA DE GAS CUYANA S.A.,III - Gestión de Prestaciones,Medio electrónico,1
2018,8,Agosto,Centro Regional Cuyo,DISTRIBUIDORA DE GAS CUYANA S.A.,III - Gestión de Prestaciones,Personal,3
2018,8,Agosto,Centro Regional Cuyo,DISTRIBUIDORA DE GAS CUYANA S.A.,I   - Facturación y Gestión de Deudas,Medio electrónico,18
2018,8,Agosto,Centro Regional Cuyo,DISTRIBUIDORA DE GAS CUYANA S.A.,I   - Facturación y Gestión de Deudas,Correo Postal,5
2018,8,Agosto,Centro Regional Cuyo,DISTRIBUIDORA DE GAS CUYANA S.A.,I   - Facturación y Gestión de Deudas,Personal,18
2018,8,Agosto,Centro Regional Cuyo,DISTRIBUIDORA DE GAS CUYANA S.A.,I   - Facturación y Gestión de Deudas,Telefónico,35
2018,8,Agosto,Centro Regional Cuyo,ENERGÍA SAN LUIS GAS,I   - Facturación y Gestión de Deudas,Telefónico,1
2018,8,Agosto,Centro Regional Cuyo,ENERGÍA SAN LUIS GAS,I   - Facturación y Gestión de Deudas,Medio electrónico,2
2018,8,Agosto,Centro Regional La Plata,BAGSA,I   - Facturación y Gestión de Deudas,Telefónico,1
2018,8,Agosto,Centro Regional La Plata,BAGSA,I   - Facturación y Gestión de Deudas,Medio electrónico,1
2018,8,Agosto,Centro Regional La Plata,CAMUZZI GAS PAMPEANA S.A.,II  - Inconvenientes con el suministro de gas,Medio electrónico,7
2018,8,Agosto,Centro Regional La Plata,CAMUZZI GAS PAMPEANA S.A.,II  - Inconvenientes con el suministro de gas,Telefónico,13
2018,8,Agosto,Centro Regional La Plata,CAMUZZI GAS PAMPEANA S.A.,II  - Inconvenientes con el suministro de gas,Personal,3
2018,8,Agosto,Centro Regional La Plata,CAMUZZI GAS PAMPEANA S.A.,III - Gestión de Prestaciones,Telefónico,2
2018,8,Agosto,Centro Regional La Plata,CAMUZZI GAS PAMPEANA S.A.,III - Gestión de Prestaciones,Medio electrónico,2
2018,8,Agosto,Centro Regional La Plata,CAMUZZI GAS PAMPEANA S.A.,III - Gestión de Prestaciones,Correo Postal,1
2018,8,Agosto,Centro Regional La Plata,CAMUZZI GAS PAMPEANA S.A.,I   - Facturación y Gestión de Deudas,Telefónico,4
2018,8,Agosto,Centro Regional La Plata,CAMUZZI GAS PAMPEANA S.A.,I   - Facturación y Gestión de Deudas,Personal,11
2018,8,Agosto,Centro Regional La Plata,CAMUZZI GAS PAMPEANA S.A.,I   - Facturación y Gestión de Deudas,Medio electrónico,17
2018,8,Agosto,Centro Regional Mar Del Plata,CAMUZZI GAS PAMPEANA S.A.,II  - Inconvenientes con el suministro de gas,Telefónico,3
2018,8,Agosto,Centro Regional Mar Del Plata,CAMUZZI GAS PAMPEANA S.A.,II  - Inconvenientes con el suministro de gas,Medio electrónico,1
2018,8,Agosto,Centro Regional Mar Del Plata,CAMUZZI GAS PAMPEANA S.A.,I   - Facturación y Gestión de Deudas,Personal,1
2018,8,Agosto,Centro Regional Mar Del Plata,CAMUZZI GAS PAMPEANA S.A.,I   - Facturación y Gestión de Deudas,Medio electrónico,1
2018,8,Agosto,Centro Regional Mar Del Plata,COMPAÑÍA DE GAS DE LA COSTA S.A.,II  - Inconvenientes con el suministro de gas,Telefónico,1
2018,8,Agosto,Centro Regional Mar Del Plata,PROAGAS S.A.,II  - Inconvenientes con el suministro de gas,Telefónico,1
2018,8,Agosto,Centro Regional Mar Del Plata,PROAGAS S.A.,I   - Facturación y Gestión de Deudas,Medio electrónico,1
2018,8,Agosto,Centro Regional Noroeste,GASNOR S.A.,II  - Inconvenientes con el suministro de gas,Personal,1
2018,8,Agosto,Centro Regional Noroeste,GASNOR S.A.,II  - Inconvenientes con el suministro de gas,Medio electrónico,1
2018,8,Agosto,Centro Regional Noroeste,GASNOR S.A.,I   - Facturación y Gestión de Deudas,Medio electrónico,1
2018,8,Agosto,Centro Regional Río Gallegos,CAMUZZI GAS DEL SUR S.A.,II  - Inconvenientes con el suministro de gas,Telefónico,1
2018,8,Agosto,Centro Regional Río Gallegos,CAMUZZI GAS DEL SUR S.A.,I   - Facturación y Gestión de Deudas,Personal,1
2018,8,Agosto,Centro Regional Río Gallegos,CAMUZZI GAS DEL SUR S.A.,I   - Facturación y Gestión de Deudas,Telefónico,1
2018,8,Agosto,Centro Regional Río Grande,CAMUZZI GAS DEL SUR S.A.,I   - Facturación y Gestión de Deudas,Telefónico,2
2018,8,Agosto,Centro Regional Río Grande,CAMUZZI GAS DEL SUR S.A.,I   - Facturación y Gestión de Deudas,Personal,2
2018,8,Agosto,Centro Regional Rosario,LITORAL GAS S.A.,II  - Inconvenientes con el suministro de gas,Telefónico,7
2018,8,Agosto,Centro Regional Rosario,LITORAL GAS S.A.,II  - Inconvenientes con el suministro de gas,Personal,2
2018,8,Agosto,Centro Regional Rosario,LITORAL GAS S.A.,II  - Inconvenientes con el suministro de gas,Medio electrónico,2
2018,8,Agosto,Centro Regional Rosario,LITORAL GAS S.A.,III - Gestión de Prestaciones,Medio electrónico,1
2018,8,Agosto,Centro Regional Rosario,LITORAL GAS S.A.,I   - Facturación y Gestión de Deudas,Telefónico,2
2018,8,Agosto,Centro Regional Rosario,LITORAL GAS S.A.,I   - Facturación y Gestión de Deudas,Medio electrónico,3
2018,8,Agosto,Centro Regional Rosario,LITORAL GAS S.A.,I   - Facturación y Gestión de Deudas,Personal,5
2018,8,Agosto,Centro Regional Rosario,SBD COOPERATIVA SETÚBAL LTDA.,II  - Inconvenientes con el suministro de gas,Telefónico,1
2018,8,Agosto,Centro Regional Rosario,SERVICIOS CASILDENSES S.A.P.E.M.,II  - Inconvenientes con el suministro de gas,Telefónico,1
2018,8,Agosto,Centro Regional San Juan,DISTRIBUIDORA DE GAS CUYANA S.A.,II  - Inconvenientes con el suministro de gas,Telefónico,2
2018,8,Agosto,Centro Regional San Juan,DISTRIBUIDORA DE GAS CUYANA S.A.,III - Gestión de Prestaciones,Medio electrónico,1
2018,8,Agosto,Centro Regional San Juan,DISTRIBUIDORA DE GAS CUYANA S.A.,III - Gestión de Prestaciones,Personal,2
2018,8,Agosto,Centro Regional San Juan,DISTRIBUIDORA DE GAS CUYANA S.A.,I   - Facturación y Gestión de Deudas,Telefónico,18
2018,8,Agosto,Centro Regional San Juan,DISTRIBUIDORA DE GAS CUYANA S.A.,I   - Facturación y Gestión de Deudas,Personal,14
2018,8,Agosto,Centro Regional San Juan,DISTRIBUIDORA DE GAS CUYANA S.A.,I   - Facturación y Gestión de Deudas,Correo Postal,2
2018,8,Agosto,Centro Regional San Juan,DISTRIBUIDORA DE GAS CUYANA S.A.,I   - Facturación y Gestión de Deudas,Medio electrónico,24
2018,8,Agosto,Centro Regional Santa Rosa,CAMUZZI GAS PAMPEANA S.A.,II  - Inconvenientes con el suministro de gas,Telefónico,2
2018,8,Agosto,Centro Regional Santa Rosa,CAMUZZI GAS PAMPEANA S.A.,II  - Inconvenientes con el suministro de gas,Personal,2
2018,8,Agosto,Centro Regional Santa Rosa,CAMUZZI GAS PAMPEANA S.A.,I   - Facturación y Gestión de Deudas,Telefónico,1
2018,8,Agosto,Centro Regional Sur,CAMUZZI GAS DEL SUR S.A.,II  - Inconvenientes con el suministro de gas,Personal,1
2018,8,Agosto,Centro Regional Sur,CAMUZZI GAS DEL SUR S.A.,II  - Inconvenientes con el suministro de gas,Medio electrónico,1
2018,8,Agosto,Centro Regional Sur,CAMUZZI GAS DEL SUR S.A.,II  - Inconvenientes con el suministro de gas,Telefónico,1
2018,8,Agosto,Centro Regional Sur,CAMUZZI GAS DEL SUR S.A.,III - Gestión de Prestaciones,Telefónico,1
2018,8,Agosto,Centro Regional Sur,CAMUZZI GAS DEL SUR S.A.,III - Gestión de Prestaciones,Personal,2
2018,8,Agosto,Centro Regional Trelew,CAMUZZI GAS DEL SUR S.A.,I   - Facturación y Gestión de Deudas,Personal,1
2018,8,Agosto,Centro Regional Tucumán,GASNOR S.A.,II  - Inconvenientes con el suministro de gas,Oficio,1
2018,8,Agosto,Centro Regional Tucumán,GASNOR S.A.,II  - Inconvenientes con el suministro de gas,Telefónico,1
2018,8,Agosto,Centro Regional Tucumán,GASNOR S.A.,II  - Inconvenientes con el suministro de gas,Telefónico,15
2018,8,Agosto,Centro Regional Tucumán,GASNOR S.A.,II  - Inconvenientes con el suministro de gas,Correo Postal,2
2018,8,Agosto,Centro Regional Tucumán,GASNOR S.A.,I   - Facturación y Gestión de Deudas,Telefónico,2
2018,8,Agosto,Centro Regional Tucumán,GASNOR S.A.,I   - Facturación y Gestión de Deudas,Correo Postal,7
2018,8,Agosto,Centro Regional Tucumán,GASNOR S.A.,I   - Facturación y Gestión de Deudas,Medio electrónico,1
2018,8,Agosto,Sede Central,DISTRIBUIDORA DE GAS DEL CENTRO S.A.,I   - Facturación y Gestión de Deudas,Personal,1
2018,8,Agosto,Sede Central,GAS NATURAL BAN S.A.,II  - Inconvenientes con el suministro de gas,Telefónico,256
2018,8,Agosto,Sede Central,GAS NATURAL BAN S.A.,II  - Inconvenientes con el suministro de gas,Personal,5
2018,8,Agosto,Sede Central,GAS NATURAL BAN S.A.,II  - Inconvenientes con el suministro de gas,Medio electrónico,70
2018,8,Agosto,Sede Central,GAS NATURAL BAN S.A.,III - Gestión de Prestaciones,Personal,2
2018,8,Agosto,Sede Central,GAS NATURAL BAN S.A.,III - Gestión de Prestaciones,Telefónico,4
2018,8,Agosto,Sede Central,GAS NATURAL BAN S.A.,III - Gestión de Prestaciones,Correo Postal,1
2018,8,Agosto,Sede Central,GAS NATURAL BAN S.A.,III - Gestión de Prestaciones,Medio electrónico,12
2018,8,Agosto,Sede Central,GAS NATURAL BAN S.A.,I   - Facturación y Gestión de Deudas,Telefónico,14
2018,8,Agosto,Sede Central,GAS NATURAL BAN S.A.,I   - Facturación y Gestión de Deudas,Personal,3
2018,8,Agosto,Sede Central,GAS NATURAL BAN S.A.,I   - Facturación y Gestión de Deudas,Correo Postal,2
2018,8,Agosto,Sede Central,GAS NATURAL BAN S.A.,I   - Facturación y Gestión de Deudas,Medio electrónico,7
2018,8,Agosto,Sede Central,METROGAS S.A.,II  - Inconvenientes con el suministro de gas,Medio electrónico,73
2018,8,Agosto,Sede Central,METROGAS S.A.,II  - Inconvenientes con el suministro de gas,Correo Postal,1
2018,8,Agosto,Sede Central,METROGAS S.A.,II  - Inconvenientes con el suministro de gas,Telefónico,1
2018,8,Agosto,Sede Central,METROGAS S.A.,II  - Inconvenientes con el suministro de gas,Correo Postal,2
2018,8,Agosto,Sede Central,METROGAS S.A.,II  - Inconvenientes con el suministro de gas,Telefónico,125
2018,8,Agosto,Sede Central,METROGAS S.A.,II  - Inconvenientes con el suministro de gas,Personal,12
2018,8,Agosto,Sede Central,METROGAS S.A.,III - Gestión de Prestaciones,Personal,3
2018,8,Agosto,Sede Central,METROGAS S.A.,III - Gestión de Prestaciones,Telefónico,6
2018,8,Agosto,Sede Central,METROGAS S.A.,III - Gestión de Prestaciones,Medio electrónico,37
2018,8,Agosto,Sede Central,METROGAS S.A.,III - Gestión de Prestaciones,Correo Postal,5
2018,8,Agosto,Sede Central,METROGAS S.A.,I   - Facturación y Gestión de Deudas,Telefónico,12
2018,8,Agosto,Sede Central,METROGAS S.A.,I   - Facturación y Gestión de Deudas,Medio electrónico,13
2018,8,Agosto,Sede Central,METROGAS S.A.,I   - Facturación y Gestión de Deudas,Correo Postal,1
2018,8,Agosto,Sede Central,METROGAS S.A.,I   - Facturación y Gestión de Deudas,Correo Postal,8
2018,8,Agosto,Sede Central,METROGAS S.A.,I   - Facturación y Gestión de Deudas,Personal,7
2018,9,Septiembre,Centro Regional Bahía Blanca,CAMUZZI GAS PAMPEANA S.A.,II  - Inconvenientes con el suministro de gas,Medio electrónico,1
2018,9,Septiembre,Centro Regional Bariloche,CAMUZZI GAS DEL SUR S.A.,II  - Inconvenientes con el suministro de gas,Telefónico,2
2018,9,Septiembre,Centro Regional Bariloche,CAMUZZI GAS DEL SUR S.A.,I   - Facturación y Gestión de Deudas,Medio electrónico,1
2018,9,Septiembre,Centro Regional Bariloche,CAMUZZI GAS DEL SUR S.A.,I   - Facturación y Gestión de Deudas,Telefónico,1
2018,9,Septiembre,Centro Regional Centro,DISTRIBUIDORA DE GAS DEL CENTRO S.A.,II  - Inconvenientes con el suministro de gas,Medio electrónico,2
2018,9,Septiembre,Centro Regional Centro,DISTRIBUIDORA DE GAS DEL CENTRO S.A.,II  - Inconvenientes con el suministro de gas,Telefónico,2
2018,9,Septiembre,Centro Regional Centro,DISTRIBUIDORA DE GAS DEL CENTRO S.A.,I   - Facturación y Gestión de Deudas,Personal,37
2018,9,Septiembre,Centro Regional Centro,DISTRIBUIDORA DE GAS DEL CENTRO S.A.,I   - Facturación y Gestión de Deudas,Telefónico,21
2018,9,Septiembre,Centro Regional Centro,DISTRIBUIDORA DE GAS DEL CENTRO S.A.,I   - Facturación y Gestión de Deudas,Medio electrónico,11
2018,9,Septiembre,Centro Regional Concordia,GAS NEA S.A.,I   - Facturación y Gestión de Deudas,Correo Postal,1
2018,9,Septiembre,Centro Regional Concordia,REDENGAS S.A.,II  - Inconvenientes con el suministro de gas,Medio electrónico,1
2018,9,Septiembre,Centro Regional Cuyo,DISTRIBUIDORA DE GAS CUYANA S.A.,II  - Inconvenientes con el suministro de gas,Personal,2
2018,9,Septiembre,Centro Regional Cuyo,DISTRIBUIDORA DE GAS CUYANA S.A.,II  - Inconvenientes con el suministro de gas,Telefónico,8
2018,9,Septiembre,Centro Regional Cuyo,DISTRIBUIDORA DE GAS CUYANA S.A.,III - Gestión de Prestaciones,Telefónico,5
2018,9,Septiembre,Centro Regional Cuyo,DISTRIBUIDORA DE GAS CUYANA S.A.,III - Gestión de Prestaciones,Correo Postal,1
2018,9,Septiembre,Centro Regional Cuyo,DISTRIBUIDORA DE GAS CUYANA S.A.,III - Gestión de Prestaciones,Personal,2
2018,9,Septiembre,Centro Regional Cuyo,DISTRIBUIDORA DE GAS CUYANA S.A.,I   - Facturación y Gestión de Deudas,Telefónico,2
2018,9,Septiembre,Centro Regional Cuyo,DISTRIBUIDORA DE GAS CUYANA S.A.,I   - Facturación y Gestión de Deudas,Telefónico,34
2018,9,Septiembre,Centro Regional Cuyo,DISTRIBUIDORA DE GAS CUYANA S.A.,I   - Facturación y Gestión de Deudas,Correo Postal,1
2018,9,Septiembre,Centro Regional Cuyo,DISTRIBUIDORA DE GAS CUYANA S.A.,I   - Facturación y Gestión de Deudas,Medio electrónico,21
2018,9,Septiembre,Centro Regional Cuyo,DISTRIBUIDORA DE GAS CUYANA S.A.,I   - Facturación y Gestión de Deudas,Personal,14
2018,9,Septiembre,Centro Regional Cuyo,ENERGÍA SAN LUIS GAS,II  - Inconvenientes con el suministro de gas,Telefónico,1
2018,9,Septiembre,Centro Regional La Plata,CAMUZZI GAS PAMPEANA S.A.,II  - Inconvenientes con el suministro de gas,Telefónico,11
2018,9,Septiembre,Centro Regional La Plata,CAMUZZI GAS PAMPEANA S.A.,II  - Inconvenientes con el suministro de gas,Personal,2
2018,9,Septiembre,Centro Regional La Plata,CAMUZZI GAS PAMPEANA S.A.,II  - Inconvenientes con el suministro de gas,Medio electrónico,5
2018,9,Septiembre,Centro Regional La Plata,CAMUZZI GAS PAMPEANA S.A.,III - Gestión de Prestaciones,Telefónico,1
2018,9,Septiembre,Centro Regional La Plata,CAMUZZI GAS PAMPEANA S.A.,I   - Facturación y Gestión de Deudas,Telefónico,10
2018,9,Septiembre,Centro Regional La Plata,CAMUZZI GAS PAMPEANA S.A.,I   - Facturación y Gestión de Deudas,Personal,5
2018,9,Septiembre,Centro Regional La Plata,CAMUZZI GAS PAMPEANA S.A.,I   - Facturación y Gestión de Deudas,Medio electrónico,23
2018,9,Septiembre,Centro Regional Mar Del Plata,CAMUZZI GAS PAMPEANA S.A.,II  - Inconvenientes con el suministro de gas,Medio electrónico,1
2018,9,Septiembre,Centro Regional Mar Del Plata,CAMUZZI GAS PAMPEANA S.A.,III - Gestión de Prestaciones,Personal,2
2018,9,Septiembre,Centro Regional Mar Del Plata,CAMUZZI GAS PAMPEANA S.A.,III - Gestión de Prestaciones,Medio electrónico,1
2018,9,Septiembre,Centro Regional Mar Del Plata,CAMUZZI GAS PAMPEANA S.A.,I   - Facturación y Gestión de Deudas,Personal,1
2018,9,Septiembre,Centro Regional Mar Del Plata,CAMUZZI GAS PAMPEANA S.A.,I   - Facturación y Gestión de Deudas,Telefónico,1
2018,9,Septiembre,Centro Regional Mar Del Plata,CAMUZZI GAS PAMPEANA S.A.,I   - Facturación y Gestión de Deudas,Medio electrónico,1
2018,9,Septiembre,Centro Regional Mar Del Plata,COMPAÑÍA DE GAS DE LA COSTA S.A.,II  - Inconvenientes con el suministro de gas,Telefónico,1
2018,9,Septiembre,Centro Regional Mar Del Plata,PROAGAS S.A.,I   - Facturación y Gestión de Deudas,Medio electrónico,30
2018,9,Septiembre,Centro Regional Río Gallegos,CAMUZZI GAS DEL SUR S.A.,II  - Inconvenientes con el suministro de gas,Telefónico,1
2018,9,Septiembre,Centro Regional Río Gallegos,DISTRIGAS S.A.,II  - Inconvenientes con el suministro de gas,Telefónico,1
2018,9,Septiembre,Centro Regional Río Grande,CAMUZZI GAS DEL SUR S.A.,II  - Inconvenientes con el suministro de gas,Telefónico,1
2018,9,Septiembre,Centro Regional Río Grande,CAMUZZI GAS DEL SUR S.A.,I   - Facturación y Gestión de Deudas,Personal,3
2018,9,Septiembre,Centro Regional Rosario,LITORAL GAS S.A.,II  - Inconvenientes con el suministro de gas,Telefónico,6
2018,9,Septiembre,Centro Regional Rosario,LITORAL GAS S.A.,II  - Inconvenientes con el suministro de gas,Personal,5
2018,9,Septiembre,Centro Regional Rosario,LITORAL GAS S.A.,II  - Inconvenientes con el suministro de gas,Medio electrónico,1
2018,9,Septiembre,Centro Regional Rosario,LITORAL GAS S.A.,III - Gestión de Prestaciones,Telefónico,1
2018,9,Septiembre,Centro Regional Rosario,LITORAL GAS S.A.,III - Gestión de Prestaciones,Medio electrónico,1
2018,9,Septiembre,Centro Regional Rosario,LITORAL GAS S.A.,I   - Facturación y Gestión de Deudas,Telefónico,4
2018,9,Septiembre,Centro Regional Rosario,LITORAL GAS S.A.,I   - Facturación y Gestión de Deudas,Medio electrónico,5
2018,9,Septiembre,Centro Regional Rosario,LITORAL GAS S.A.,I   - Facturación y Gestión de Deudas,Personal,7
2018,9,Septiembre,Centro Regional San Juan,DISTRIBUIDORA DE GAS CUYANA S.A.,I   - Facturación y Gestión de Deudas,Correo Postal,1
2018,9,Septiembre,Centro Regional San Juan,DISTRIBUIDORA DE GAS CUYANA S.A.,I   - Facturación y Gestión de Deudas,Medio electrónico,2
2018,9,Septiembre,Centro Regional San Juan,DISTRIBUIDORA DE GAS CUYANA S.A.,I   - Facturación y Gestión de Deudas,Personal,1
2018,9,Septiembre,Centro Regional Santa Rosa,CAMUZZI GAS PAMPEANA S.A.,II  - Inconvenientes con el suministro de gas,Medio electrónico,1
2018,9,Septiembre,Centro Regional Santa Rosa,CAMUZZI GAS PAMPEANA S.A.,II  - Inconvenientes con el suministro de gas,Personal,1
2018,9,Septiembre,Centro Regional Santa Rosa,CAMUZZI GAS PAMPEANA S.A.,II  - Inconvenientes con el suministro de gas,Telefónico,2
2018,9,Septiembre,Centro Regional Sur,CAMUZZI GAS DEL SUR S.A.,III - Gestión de Prestaciones,Telefónico,2
2018,9,Septiembre,Centro Regional Sur,CAMUZZI GAS DEL SUR S.A.,I   - Facturación y Gestión de Deudas,Personal,1
2018,9,Septiembre,Centro Regional Sur,HIDENESA,III - Gestión de Prestaciones,Personal,1
2018,9,Septiembre,Centro Regional Tucumán,GASNOR S.A.,II  - Inconvenientes con el suministro de gas,Telefónico,20
2018,9,Septiembre,Centro Regional Tucumán,GASNOR S.A.,II  - Inconvenientes con el suministro de gas,Medio electrónico,1
2018,9,Septiembre,Centro Regional Tucumán,GASNOR S.A.,I   - Facturación y Gestión de Deudas,Correo Postal,4
2018,9,Septiembre,Centro Regional Tucumán,GASNOR S.A.,I   - Facturación y Gestión de Deudas,Telefónico,2
2018,9,Septiembre,Sede Central,CAMUZZI GAS PAMPEANA S.A.,II  - Inconvenientes con el suministro de gas,Correo Postal,1
2018,9,Septiembre,Sede Central,GAS NATURAL BAN S.A.,II  - Inconvenientes con el suministro de gas,Correo Postal,3
2018,9,Septiembre,Sede Central,GAS NATURAL BAN S.A.,II  - Inconvenientes con el suministro de gas,Medio electrónico,38
2018,9,Septiembre,Sede Central,GAS NATURAL BAN S.A.,II  - Inconvenientes con el suministro de gas,Personal,4
2018,9,Septiembre,Sede Central,GAS NATURAL BAN S.A.,II  - Inconvenientes con el suministro de gas,Telefónico,212
2018,9,Septiembre,Sede Central,GAS NATURAL BAN S.A.,III - Gestión de Prestaciones,Telefónico,11
2018,9,Septiembre,Sede Central,GAS NATURAL BAN S.A.,III - Gestión de Prestaciones,Personal,2
2018,9,Septiembre,Sede Central,GAS NATURAL BAN S.A.,III - Gestión de Prestaciones,Medio electrónico,22
2018,9,Septiembre,Sede Central,GAS NATURAL BAN S.A.,III - Gestión de Prestaciones,Correo Postal,2
2018,9,Septiembre,Sede Central,GAS NATURAL BAN S.A.,I   - Facturación y Gestión de Deudas,Personal,4
2018,9,Septiembre,Sede Central,GAS NATURAL BAN S.A.,I   - Facturación y Gestión de Deudas,Telefónico,6
2018,9,Septiembre,Sede Central,GAS NATURAL BAN S.A.,I   - Facturación y Gestión de Deudas,Medio electrónico,7
2018,9,Septiembre,Sede Central,GAS NATURAL BAN S.A.,I   - Facturación y Gestión de Deudas,Correo Postal,5
2018,9,Septiembre,Sede Central,METROGAS S.A.,II  - Inconvenientes con el suministro de gas,Correo Postal,5
2018,9,Septiembre,Sede Central,METROGAS S.A.,II  - Inconvenientes con el suministro de gas,Medio electrónico,41
2018,9,Septiembre,Sede Central,METROGAS S.A.,II  - Inconvenientes con el suministro de gas,Telefónico,1
2018,9,Septiembre,Sede Central,METROGAS S.A.,II  - Inconvenientes con el suministro de gas,Personal,11
2018,9,Septiembre,Sede Central,METROGAS S.A.,II  - Inconvenientes con el suministro de gas,Telefónico,86
2018,9,Septiembre,Sede Central,METROGAS S.A.,III - Gestión de Prestaciones,Medio electrónico,18
2018,9,Septiembre,Sede Central,METROGAS S.A.,III - Gestión de Prestaciones,Personal,3
2018,9,Septiembre,Sede Central,METROGAS S.A.,III - Gestión de Prestaciones,Correo Postal,3
2018,9,Septiembre,Sede Central,METROGAS S.A.,III - Gestión de Prestaciones,Telefónico,3
2018,9,Septiembre,Sede Central,METROGAS S.A.,I   - Facturación y Gestión de Deudas,Medio electrónico,10
2018,9,Septiembre,Sede Central,METROGAS S.A.,I   - Facturación y Gestión de Deudas,Correo Postal,13
2018,9,Septiembre,Sede Central,METROGAS S.A.,I   - Facturación y Gestión de Deudas,Telefónico,14
2018,9,Septiembre,Sede Central,METROGAS S.A.,I   - Facturación y Gestión de Deudas,Personal,9
2018,9,Septiembre,Sede Central,PROAGAS S.A.,II  - Inconvenientes con el suministro de gas,Correo Postal,1
2018,9,Septiembre,Sede Central,PROAGAS S.A.,II  - Inconvenientes con el suministro de gas,Personal,1
2018,10,Octubre,Centro Regional Bahía Blanca,CAMUZZI GAS PAMPEANA S.A.,II  - Inconvenientes con el suministro de gas,Personal,1
2018,10,Octubre,Centro Regional Bahía Blanca,CAMUZZI GAS PAMPEANA S.A.,I   - Facturación y Gestión de Deudas,Personal,1
2018,10,Octubre,Centro Regional Bahía Blanca,CAMUZZI GAS PAMPEANA S.A.,I   - Facturación y Gestión de Deudas,Medio electrónico,1
2018,10,Octubre,Centro Regional Bahía Blanca,CAMUZZI GAS PAMPEANA S.A.,I   - Facturación y Gestión de Deudas,Telefónico,1
2018,10,Octubre,Centro Regional Bariloche,CAMUZZI GAS DEL SUR S.A.,II  - Inconvenientes con el suministro de gas,Medio electrónico,1
2018,10,Octubre,Centro Regional Bariloche,CAMUZZI GAS DEL SUR S.A.,II  - Inconvenientes con el suministro de gas,Personal,1
2018,10,Octubre,Centro Regional Bariloche,CAMUZZI GAS DEL SUR S.A.,II  - Inconvenientes con el suministro de gas,Telefónico,2
2018,10,Octubre,Centro Regional Bariloche,CAMUZZI GAS DEL SUR S.A.,I   - Facturación y Gestión de Deudas,Medio electrónico,1
2018,10,Octubre,Centro Regional Centro,CARLOS PAZ GAS S.A.,I   - Facturación y Gestión de Deudas,Medio electrónico,1
2018,10,Octubre,Centro Regional Centro,DISTRIBUIDORA DE GAS DEL CENTRO S.A.,II  - Inconvenientes con el suministro de gas,Telefónico,3
2018,10,Octubre,Centro Regional Centro,DISTRIBUIDORA DE GAS DEL CENTRO S.A.,II  - Inconvenientes con el suministro de gas,Medio electrónico,2
2018,10,Octubre,Centro Regional Centro,DISTRIBUIDORA DE GAS DEL CENTRO S.A.,I   - Facturación y Gestión de Deudas,Telefónico,28
2018,10,Octubre,Centro Regional Centro,DISTRIBUIDORA DE GAS DEL CENTRO S.A.,I   - Facturación y Gestión de Deudas,Personal,38
2018,10,Octubre,Centro Regional Centro,DISTRIBUIDORA DE GAS DEL CENTRO S.A.,I   - Facturación y Gestión de Deudas,Telefónico,1
2018,10,Octubre,Centro Regional Centro,DISTRIBUIDORA DE GAS DEL CENTRO S.A.,I   - Facturación y Gestión de Deudas,Medio electrónico,45
2018,10,Octubre,Centro Regional Centro,DISTRIBUIDORA DE GAS DEL CENTRO S.A.,I   - Facturación y Gestión de Deudas,Correo Postal,1
2018,10,Octubre,Centro Regional Centro,SERVICIOS MOLDES SA,I   - Facturación y Gestión de Deudas,Medio electrónico,2
2018,10,Octubre,Centro Regional Concordia,GAS NEA S.A.,II  - Inconvenientes con el suministro de gas,Medio electrónico,1
2018,10,Octubre,Centro Regional Concordia,GAS NEA S.A.,III - Gestión de Prestaciones,Personal,1
2018,10,Octubre,Centro Regional Concordia,GAS NEA S.A.,I   - Facturación y Gestión de Deudas,Personal,2
2018,10,Octubre,Centro Regional Concordia,GAS NEA S.A.,I   - Facturación y Gestión de Deudas,Medio electrónico,2
2018,10,Octubre,Centro Regional Concordia,REDENGAS S.A.,II  - Inconvenientes con el suministro de gas,Telefónico,1
2018,10,Octubre,Centro Regional Cuyo,DISTRIBUIDORA DE GAS CUYANA S.A.,II  - Inconvenientes con el suministro de gas,Personal,5
2018,10,Octubre,Centro Regional Cuyo,DISTRIBUIDORA DE GAS CUYANA S.A.,II  - Inconvenientes con el suministro de gas,Telefónico,5
2018,10,Octubre,Centro Regional Cuyo,DISTRIBUIDORA DE GAS CUYANA S.A.,III - Gestión de Prestaciones,Telefónico,3
